country,date,movility_reduction,deaths,pop,pct,movility_in_t_minus_23
Brazil,2020-04-17,17.0,2141,203586000,0.11278586278586289,17.285714285714285
Brazil,2020-04-18,16.857142857142858,2354,203586000,0.09948622139187302,19.0
Brazil,2020-04-19,17.0,2462,203586000,0.04587935429056933,20.428571428571427
Brazil,2020-04-20,17.0,2587,203586000,0.050771730300568585,20.857142857142858
Brazil,2020-04-21,17.714285714285715,2741,203586000,0.05952841128720521,20.857142857142858
Brazil,2020-04-22,17.571428571428573,2906,203586000,0.060197008391098095,20.857142857142858
Brazil,2020-04-23,17.571428571428573,3331,203586000,0.1462491397109429,20.428571428571427
Brazil,2020-04-24,17.428571428571427,3704,203586000,0.11197838486940848,20.0
Brazil,2020-04-25,17.428571428571427,4057,203586000,0.09530237580993517,19.714285714285715
Brazil,2020-04-26,17.428571428571427,4286,203586000,0.056445649494700545,19.285714285714285
Brazil,2020-04-27,17.428571428571427,4603,203586000,0.07396173588427435,18.857142857142858
Brazil,2020-04-28,16.0,5083,203586000,0.10427981751031945,18.571428571428573
Brazil,2020-04-29,16.0,5513,203586000,0.08459571119417664,18.285714285714285
Brazil,2020-04-30,15.428571428571429,6006,203586000,0.08942499546526395,18.0
Brazil,2020-05-01,16.428571428571427,6412,203586000,0.06759906759906764,17.714285714285715
Brazil,2020-05-02,16.428571428571427,6761,203586000,0.05442919525888956,17.142857142857142
Botswana,2020-02-15,1.0,0,2024904,,
Botswana,2020-02-16,1.5,0,2024904,,
Botswana,2020-02-17,1.0,0,2024904,,
Botswana,2020-02-18,0.75,0,2024904,,
Botswana,2020-02-19,0.4,0,2024904,,
Botswana,2020-02-20,0.3333333333333333,0,2024904,,
Botswana,2020-02-21,0.0,0,2024904,,
Botswana,2020-02-22,-0.14285714285714285,0,2024904,,
Botswana,2020-02-23,-0.2857142857142857,0,2024904,,
Botswana,2020-02-24,-0.2857142857142857,0,2024904,,
Botswana,2020-02-25,-0.2857142857142857,0,2024904,,
Botswana,2020-02-26,-0.42857142857142855,0,2024904,,
Botswana,2020-02-27,-0.5714285714285714,0,2024904,,
Botswana,2020-02-28,-0.7142857142857143,0,2024904,,
Botswana,2020-02-29,-1.1428571428571428,0,2024904,,
Botswana,2020-03-01,-1.4285714285714286,0,2024904,,
Botswana,2020-03-02,-1.5714285714285714,0,2024904,,
Botswana,2020-03-03,-1.7142857142857142,0,2024904,,
Botswana,2020-03-04,-1.4285714285714286,0,2024904,,
Botswana,2020-03-05,-1.2857142857142858,0,2024904,,
Botswana,2020-03-06,-1.0,0,2024904,,
Botswana,2020-03-07,-0.7142857142857143,0,2024904,,
Botswana,2020-03-08,-0.2857142857142857,0,2024904,,
Botswana,2020-03-09,-0.14285714285714285,0,2024904,,1.0
Botswana,2020-03-10,0.14285714285714285,0,2024904,,1.5
Botswana,2020-03-11,0.14285714285714285,0,2024904,,1.0
Botswana,2020-03-12,0.42857142857142855,0,2024904,,0.75
Botswana,2020-03-13,0.5714285714285714,0,2024904,,0.4
Botswana,2020-03-14,0.8571428571428571,0,2024904,,0.3333333333333333
Botswana,2020-03-15,1.0,0,2024904,,0.0
Botswana,2020-03-16,1.1428571428571428,0,2024904,,-0.14285714285714285
Botswana,2020-03-17,1.4285714285714286,0,2024904,,-0.2857142857142857
Botswana,2020-03-18,2.0,0,2024904,,-0.2857142857142857
Botswana,2020-03-19,2.142857142857143,0,2024904,,-0.2857142857142857
Botswana,2020-03-20,2.2857142857142856,0,2024904,,-0.42857142857142855
Botswana,2020-03-21,2.7142857142857144,0,2024904,,-0.5714285714285714
Botswana,2020-03-22,3.7142857142857144,0,2024904,,-0.7142857142857143
Botswana,2020-03-23,4.285714285714286,0,2024904,,-1.1428571428571428
Botswana,2020-03-24,4.714285714285714,0,2024904,,-1.4285714285714286
Botswana,2020-03-25,5.0,0,2024904,,-1.5714285714285714
Botswana,2020-03-26,5.571428571428571,0,2024904,,-1.7142857142857142
Botswana,2020-03-27,6.428571428571429,0,2024904,,-1.4285714285714286
Botswana,2020-03-28,7.142857142857143,0,2024904,,-1.2857142857142858
Botswana,2020-03-29,7.571428571428571,0,2024904,,-1.0
Botswana,2020-03-30,8.285714285714286,0,2024904,,-0.7142857142857143
Botswana,2020-03-31,9.0,1,2024904,inf,-0.2857142857142857
Botswana,2020-04-01,9.428571428571429,1,2024904,0.0,-0.14285714285714285
Botswana,2020-04-02,9.857142857142858,1,2024904,0.0,0.14285714285714285
Botswana,2020-04-03,14.857142857142858,1,2024904,0.0,0.14285714285714285
Botswana,2020-04-04,18.285714285714285,1,2024904,0.0,0.42857142857142855
Botswana,2020-04-05,21.285714285714285,1,2024904,0.0,0.5714285714285714
Botswana,2020-04-06,25.571428571428573,1,2024904,0.0,0.8571428571428571
Botswana,2020-04-07,29.857142857142858,1,2024904,0.0,1.0
Botswana,2020-04-08,34.42857142857143,1,2024904,0.0,1.1428571428571428
Botswana,2020-04-09,39.142857142857146,1,2024904,0.0,1.4285714285714286
Botswana,2020-04-10,40.57142857142857,1,2024904,0.0,2.0
Botswana,2020-04-11,40.857142857142854,1,2024904,0.0,2.142857142857143
Botswana,2020-04-12,40.857142857142854,1,2024904,0.0,2.2857142857142856
Botswana,2020-04-13,41.857142857142854,1,2024904,0.0,2.7142857142857144
Botswana,2020-04-14,41.57142857142857,1,2024904,0.0,3.7142857142857144
Botswana,2020-04-15,41.57142857142857,1,2024904,0.0,4.285714285714286
Botswana,2020-04-16,40.42857142857143,1,2024904,0.0,4.714285714285714
Botswana,2020-04-17,38.857142857142854,1,2024904,0.0,5.0
Botswana,2020-04-18,38.42857142857143,1,2024904,0.0,5.571428571428571
Botswana,2020-04-19,38.285714285714285,1,2024904,0.0,6.428571428571429
Botswana,2020-04-20,37.0,1,2024904,0.0,7.142857142857143
Botswana,2020-04-21,36.857142857142854,1,2024904,0.0,7.571428571428571
Botswana,2020-04-22,36.42857142857143,1,2024904,0.0,8.285714285714286
Botswana,2020-04-23,37.0,1,2024904,0.0,9.0
Botswana,2020-04-24,36.857142857142854,1,2024904,0.0,9.428571428571429
Botswana,2020-04-25,36.57142857142857,1,2024904,0.0,9.857142857142858
Botswana,2020-04-26,36.42857142857143,1,2024904,0.0,14.857142857142858
Botswana,2020-04-27,36.285714285714285,1,2024904,0.0,18.285714285714285
Botswana,2020-04-28,36.142857142857146,1,2024904,0.0,21.285714285714285
Botswana,2020-04-29,35.857142857142854,1,2024904,0.0,25.571428571428573
Botswana,2020-04-30,35.285714285714285,1,2024904,0.0,29.857142857142858
Botswana,2020-05-01,36.0,1,2024904,0.0,34.42857142857143
Botswana,2020-05-02,36.0,1,2024904,0.0,39.142857142857146
Belarus,2020-02-15,-1.0,0,9475100,,
Belarus,2020-02-16,-0.5,0,9475100,,
Belarus,2020-02-17,-0.3333333333333333,0,9475100,,
Belarus,2020-02-18,-0.25,0,9475100,,
Belarus,2020-02-19,-0.4,0,9475100,,
Belarus,2020-02-20,-0.5,0,9475100,,
Belarus,2020-02-21,-0.5714285714285714,0,9475100,,
Belarus,2020-02-22,-0.7142857142857143,0,9475100,,
Belarus,2020-02-23,-0.8571428571428571,0,9475100,,
Belarus,2020-02-24,-0.8571428571428571,0,9475100,,
Belarus,2020-02-25,-0.8571428571428571,0,9475100,,
Belarus,2020-02-26,-0.8571428571428571,0,9475100,,
Belarus,2020-02-27,-0.8571428571428571,0,9475100,,
Belarus,2020-02-28,-0.8571428571428571,0,9475100,,
Belarus,2020-02-29,-0.5714285714285714,0,9475100,,
Belarus,2020-03-01,-0.42857142857142855,0,9475100,,
Belarus,2020-03-02,-0.42857142857142855,0,9475100,,
Belarus,2020-03-03,-0.5714285714285714,0,9475100,,
Belarus,2020-03-04,-0.5714285714285714,0,9475100,,
Belarus,2020-03-05,-0.5714285714285714,0,9475100,,
Belarus,2020-03-06,-0.5714285714285714,0,9475100,,
Belarus,2020-03-07,-0.8571428571428571,0,9475100,,
Belarus,2020-03-08,-1.4285714285714286,0,9475100,,
Belarus,2020-03-09,-1.4285714285714286,0,9475100,,-1.0
Belarus,2020-03-10,-1.4285714285714286,0,9475100,,-0.5
Belarus,2020-03-11,-1.2857142857142858,0,9475100,,-0.3333333333333333
Belarus,2020-03-12,-1.2857142857142858,0,9475100,,-0.25
Belarus,2020-03-13,-1.2857142857142858,0,9475100,,-0.4
Belarus,2020-03-14,-0.8571428571428571,0,9475100,,-0.5
Belarus,2020-03-15,-0.2857142857142857,0,9475100,,-0.5714285714285714
Belarus,2020-03-16,-0.14285714285714285,0,9475100,,-0.7142857142857143
Belarus,2020-03-17,0.14285714285714285,0,9475100,,-0.8571428571428571
Belarus,2020-03-18,0.2857142857142857,0,9475100,,-0.8571428571428571
Belarus,2020-03-19,0.5714285714285714,0,9475100,,-0.8571428571428571
Belarus,2020-03-20,0.8571428571428571,0,9475100,,-0.8571428571428571
Belarus,2020-03-21,0.8571428571428571,0,9475100,,-0.8571428571428571
Belarus,2020-03-22,1.1428571428571428,0,9475100,,-0.8571428571428571
Belarus,2020-03-23,1.4285714285714286,0,9475100,,-0.5714285714285714
Belarus,2020-03-24,1.7142857142857142,0,9475100,,-0.42857142857142855
Belarus,2020-03-25,1.8571428571428572,0,9475100,,-0.42857142857142855
Belarus,2020-03-26,2.0,0,9475100,,-0.5714285714285714
Belarus,2020-03-27,2.142857142857143,0,9475100,,-0.5714285714285714
Belarus,2020-03-28,1.7142857142857142,0,9475100,,-0.5714285714285714
Belarus,2020-03-29,1.1428571428571428,0,9475100,,-0.5714285714285714
Belarus,2020-03-30,1.5714285714285714,0,9475100,,-0.8571428571428571
Belarus,2020-03-31,2.0,1,9475100,inf,-1.4285714285714286
Belarus,2020-04-01,2.7142857142857144,2,9475100,1.0,-1.4285714285714286
Belarus,2020-04-02,3.5714285714285716,4,9475100,1.0,-1.4285714285714286
Belarus,2020-04-03,4.714285714285714,4,9475100,0.0,-1.2857142857142858
Belarus,2020-04-04,5.142857142857143,5,9475100,0.25,-1.2857142857142858
Belarus,2020-04-05,5.857142857142857,8,9475100,0.6000000000000001,-1.2857142857142858
Belarus,2020-04-06,6.0,13,9475100,0.625,-0.8571428571428571
Belarus,2020-04-07,6.142857142857143,13,9475100,0.0,-0.2857142857142857
Belarus,2020-04-08,6.142857142857143,13,9475100,0.0,-0.14285714285714285
Belarus,2020-04-09,6.0,16,9475100,0.23076923076923084,0.14285714285714285
Belarus,2020-04-10,5.857142857142857,19,9475100,0.1875,0.2857142857142857
Belarus,2020-04-11,6.285714285714286,23,9475100,0.21052631578947367,0.5714285714285714
Belarus,2020-04-12,6.285714285714286,26,9475100,0.13043478260869557,0.8571428571428571
Belarus,2020-04-13,6.428571428571429,29,9475100,0.11538461538461542,0.8571428571428571
Belarus,2020-04-14,6.714285714285714,33,9475100,0.13793103448275867,1.1428571428571428
Belarus,2020-04-15,7.142857142857143,36,9475100,0.09090909090909083,1.4285714285714286
Belarus,2020-04-16,7.571428571428571,40,9475100,0.11111111111111116,1.7142857142857142
Belarus,2020-04-17,7.714285714285714,42,9475100,0.050000000000000044,1.8571428571428572
Belarus,2020-04-18,8.142857142857142,45,9475100,0.0714285714285714,2.0
Belarus,2020-04-19,8.428571428571429,47,9475100,0.04444444444444451,2.142857142857143
Belarus,2020-04-20,8.571428571428571,51,9475100,0.0851063829787233,1.7142857142857142
Belarus,2020-04-21,8.428571428571429,55,9475100,0.07843137254901955,1.1428571428571428
Belarus,2020-04-22,7.857142857142857,58,9475100,0.05454545454545445,1.5714285714285714
Belarus,2020-04-23,7.285714285714286,60,9475100,0.034482758620689724,2.0
Belarus,2020-04-24,6.714285714285714,63,9475100,0.050000000000000044,2.7142857142857144
Belarus,2020-04-25,5.571428571428571,67,9475100,0.06349206349206349,3.5714285714285716
Belarus,2020-04-26,4.857142857142857,72,9475100,0.07462686567164178,4.714285714285714
Belarus,2020-04-27,5.428571428571429,75,9475100,0.04166666666666674,5.142857142857143
Belarus,2020-04-28,6.142857142857143,79,9475100,0.05333333333333323,5.857142857142857
Belarus,2020-04-29,6.285714285714286,84,9475100,0.06329113924050622,6.0
Belarus,2020-04-30,6.285714285714286,89,9475100,0.059523809523809534,6.142857142857143
Belarus,2020-05-01,7.571428571428571,93,9475100,0.04494382022471921,6.142857142857143
Belarus,2020-05-02,8.285714285714286,97,9475100,0.043010752688172005,6.0
Belize,2020-02-15,-2.0,0,349728,,
Belize,2020-02-16,-2.0,0,349728,,
Belize,2020-02-17,-1.3333333333333333,0,349728,,
Belize,2020-02-18,-1.0,0,349728,,
Belize,2020-02-19,-0.8,0,349728,,
Belize,2020-02-20,-0.16666666666666666,0,349728,,
Belize,2020-02-21,-0.14285714285714285,0,349728,,
Belize,2020-02-22,0.14285714285714285,0,349728,,
Belize,2020-02-23,0.2857142857142857,0,349728,,
Belize,2020-02-24,0.42857142857142855,0,349728,,
Belize,2020-02-25,0.42857142857142855,0,349728,,
Belize,2020-02-26,0.42857142857142855,0,349728,,
Belize,2020-02-27,0.14285714285714285,0,349728,,
Belize,2020-02-28,0.0,0,349728,,
Belize,2020-02-29,-0.2857142857142857,0,349728,,
Belize,2020-03-01,-0.2857142857142857,0,349728,,
Belize,2020-03-02,-0.42857142857142855,0,349728,,
Belize,2020-03-03,-0.42857142857142855,0,349728,,
Belize,2020-03-04,-0.2857142857142857,0,349728,,
Belize,2020-03-05,-0.42857142857142855,0,349728,,
Belize,2020-03-06,-0.2857142857142857,0,349728,,
Belize,2020-03-07,-0.14285714285714285,0,349728,,
Belize,2020-03-08,0.0,0,349728,,
Belize,2020-03-09,1.7142857142857142,0,349728,,-2.0
Belize,2020-03-10,1.5714285714285714,0,349728,,-2.0
Belize,2020-03-11,1.4285714285714286,0,349728,,-1.3333333333333333
Belize,2020-03-12,1.4285714285714286,0,349728,,-1.0
Belize,2020-03-13,1.2857142857142858,0,349728,,-0.8
Belize,2020-03-14,1.4285714285714286,0,349728,,-0.16666666666666666
Belize,2020-03-15,1.5714285714285714,0,349728,,-0.14285714285714285
Belize,2020-03-16,0.0,0,349728,,0.14285714285714285
Belize,2020-03-17,0.42857142857142855,0,349728,,0.2857142857142857
Belize,2020-03-18,0.8571428571428571,0,349728,,0.42857142857142855
Belize,2020-03-19,1.2857142857142858,0,349728,,0.42857142857142855
Belize,2020-03-20,1.8571428571428572,0,349728,,0.42857142857142855
Belize,2020-03-21,2.5714285714285716,0,349728,,0.14285714285714285
Belize,2020-03-22,3.4285714285714284,0,349728,,0.0
Belize,2020-03-23,4.857142857142857,0,349728,,-0.2857142857142857
Belize,2020-03-24,7.0,0,349728,,-0.2857142857142857
Belize,2020-03-25,9.142857142857142,0,349728,,-0.42857142857142855
Belize,2020-03-26,11.571428571428571,0,349728,,-0.42857142857142855
Belize,2020-03-27,14.142857142857142,0,349728,,-0.2857142857142857
Belize,2020-03-28,15.714285714285714,0,349728,,-0.42857142857142855
Belize,2020-03-29,16.571428571428573,0,349728,,-0.2857142857142857
Belize,2020-03-30,17.857142857142858,0,349728,,-0.14285714285714285
Belize,2020-03-31,18.0,0,349728,,0.0
Belize,2020-04-01,18.142857142857142,0,349728,,1.7142857142857142
Belize,2020-04-02,19.0,0,349728,,1.5714285714285714
Belize,2020-04-03,20.0,0,349728,,1.4285714285714286
Belize,2020-04-04,20.857142857142858,0,349728,,1.4285714285714286
Belize,2020-04-05,22.166666666666668,0,349728,,1.2857142857142858
Belize,2020-04-06,23.333333333333332,1,349728,inf,1.4285714285714286
Belize,2020-04-07,25.0,1,349728,0.0,1.5714285714285714
Belize,2020-04-08,26.5,1,349728,0.0,0.0
Belize,2020-04-09,26.666666666666668,1,349728,0.0,0.42857142857142855
Belize,2020-04-10,26.4,2,349728,1.0,0.8571428571428571
Belize,2020-04-11,27.5,2,349728,0.0,1.2857142857142858
Belize,2020-04-12,27.5,2,349728,0.0,1.8571428571428572
Belize,2020-04-13,27.666666666666668,2,349728,0.0,2.5714285714285716
Belize,2020-04-14,27.666666666666668,2,349728,0.0,3.4285714285714284
Belize,2020-04-15,27.666666666666668,2,349728,0.0,4.857142857142857
Belize,2020-04-16,28.0,2,349728,0.0,7.0
Belize,2020-04-17,28.5,2,349728,0.0,9.142857142857142
Belize,2020-04-18,27.0,2,349728,0.0,11.571428571428571
Belize,2020-04-19,27.0,2,349728,0.0,14.142857142857142
Belize,2020-04-20,26.833333333333332,2,349728,0.0,15.714285714285714
Belize,2020-04-21,26.5,2,349728,0.0,16.571428571428573
Belize,2020-04-22,26.333333333333332,2,349728,0.0,17.857142857142858
Belize,2020-04-23,26.0,2,349728,0.0,18.0
Belize,2020-04-24,25.666666666666668,2,349728,0.0,18.142857142857142
Belize,2020-04-25,25.5,2,349728,0.0,19.0
Belize,2020-04-26,25.5,2,349728,0.0,20.0
Belize,2020-04-27,25.0,2,349728,0.0,20.857142857142858
Belize,2020-04-28,23.666666666666668,2,349728,0.0,22.166666666666668
Belize,2020-04-29,23.0,2,349728,0.0,23.333333333333332
Belize,2020-04-30,22.0,2,349728,0.0,25.0
Belize,2020-05-01,22.5,2,349728,0.0,26.5
Belize,2020-05-02,22.0,2,349728,0.0,26.666666666666668
Canada,2020-02-15,0.0,0,35540419,,
Canada,2020-02-16,-1.0,0,35540419,,
Canada,2020-02-17,3.0,0,35540419,,
Canada,2020-02-18,2.5,0,35540419,,
Canada,2020-02-19,2.0,0,35540419,,
Canada,2020-02-20,1.6666666666666667,0,35540419,,
Canada,2020-02-21,1.5714285714285714,0,35540419,,
Canada,2020-02-22,1.4285714285714286,0,35540419,,
Canada,2020-02-23,1.5714285714285714,0,35540419,,
Canada,2020-02-24,0.0,0,35540419,,
Canada,2020-02-25,-0.14285714285714285,0,35540419,,
Canada,2020-02-26,0.0,0,35540419,,
Canada,2020-02-27,0.5714285714285714,0,35540419,,
Canada,2020-02-28,0.5714285714285714,0,35540419,,
Canada,2020-02-29,0.7142857142857143,0,35540419,,
Canada,2020-03-01,0.7142857142857143,0,35540419,,
Canada,2020-03-02,0.8571428571428571,0,35540419,,
Canada,2020-03-03,0.8571428571428571,0,35540419,,
Canada,2020-03-04,0.8571428571428571,0,35540419,,
Canada,2020-03-05,0.42857142857142855,0,35540419,,
Canada,2020-03-06,0.42857142857142855,0,35540419,,
Canada,2020-03-07,0.42857142857142855,0,35540419,,
Canada,2020-03-08,0.5714285714285714,0,35540419,,
Canada,2020-03-09,0.5714285714285714,1,35540419,inf,0.0
Canada,2020-03-10,0.7142857142857143,1,35540419,0.0,-1.0
Canada,2020-03-11,0.7142857142857143,1,35540419,0.0,3.0
Canada,2020-03-12,0.7142857142857143,1,35540419,0.0,2.5
Canada,2020-03-13,1.2857142857142858,1,35540419,0.0,2.0
Canada,2020-03-14,2.0,1,35540419,0.0,1.6666666666666667
Canada,2020-03-15,2.5714285714285716,1,35540419,0.0,1.5714285714285714
Canada,2020-03-16,3.857142857142857,4,35540419,3.0,1.4285714285714286
Canada,2020-03-17,5.714285714285714,5,35540419,0.25,1.5714285714285714
Canada,2020-03-18,7.857142857142857,8,35540419,0.6000000000000001,0.0
Canada,2020-03-19,10.142857142857142,9,35540419,0.125,-0.14285714285714285
Canada,2020-03-20,12.285714285714286,12,35540419,0.33333333333333326,0.0
Canada,2020-03-21,13.428571428571429,19,35540419,0.5833333333333333,0.5714285714285714
Canada,2020-03-22,14.428571428571429,21,35540419,0.10526315789473695,0.5714285714285714
Canada,2020-03-23,15.857142857142858,25,35540419,0.19047619047619047,0.7142857142857143
Canada,2020-03-24,17.0,26,35540419,0.040000000000000036,0.7142857142857143
Canada,2020-03-25,18.0,30,35540419,0.15384615384615374,0.8571428571428571
Canada,2020-03-26,19.142857142857142,38,35540419,0.2666666666666666,0.8571428571428571
Canada,2020-03-27,20.0,54,35540419,0.42105263157894735,0.8571428571428571
Canada,2020-03-28,20.571428571428573,61,35540419,0.12962962962962954,0.42857142857142855
Canada,2020-03-29,21.0,64,35540419,0.049180327868852514,0.42857142857142855
Canada,2020-03-30,21.428571428571427,80,35540419,0.25,0.42857142857142855
Canada,2020-03-31,21.571428571428573,101,35540419,0.26249999999999996,0.5714285714285714
Canada,2020-04-01,21.714285714285715,109,35540419,0.07920792079207928,0.5714285714285714
Canada,2020-04-02,21.714285714285715,139,35540419,0.27522935779816504,0.7142857142857143
Canada,2020-04-03,21.857142857142858,179,35540419,0.28776978417266186,0.7142857142857143
Canada,2020-04-04,21.857142857142858,218,35540419,0.21787709497206698,0.7142857142857143
Canada,2020-04-05,21.857142857142858,259,35540419,0.18807339449541294,1.2857142857142858
Canada,2020-04-06,21.857142857142858,339,35540419,0.30888030888030893,2.0
Canada,2020-04-07,22.0,375,35540419,0.10619469026548667,2.5714285714285716
Canada,2020-04-08,22.0,407,35540419,0.08533333333333326,3.857142857142857
Canada,2020-04-09,21.857142857142858,503,35540419,0.23587223587223582,5.714285714285714
Canada,2020-04-10,22.714285714285715,557,35540419,0.10735586481113324,7.857142857142857
Canada,2020-04-11,22.714285714285715,654,35540419,0.17414721723518856,10.142857142857142
Canada,2020-04-12,22.714285714285715,714,35540419,0.09174311926605494,12.285714285714286
Canada,2020-04-13,23.142857142857142,781,35540419,0.09383753501400571,13.428571428571429
Canada,2020-04-14,23.142857142857142,901,35540419,0.15364916773367487,14.428571428571429
Canada,2020-04-15,23.142857142857142,1008,35540419,0.11875693673695897,15.857142857142858
Canada,2020-04-16,23.285714285714285,1259,35540419,0.2490079365079365,17.0
Canada,2020-04-17,22.428571428571427,1356,35540419,0.07704527402700556,18.0
Canada,2020-04-18,22.285714285714285,1401,35540419,0.0331858407079646,19.142857142857142
Canada,2020-04-19,22.285714285714285,1565,35540419,0.11705924339757323,20.0
Canada,2020-04-20,21.714285714285715,1727,35540419,0.10351437699680521,20.571428571428573
Canada,2020-04-21,21.571428571428573,1910,35540419,0.1059640995946729,21.0
Canada,2020-04-22,21.571428571428573,2078,35540419,0.08795811518324603,21.428571428571427
Canada,2020-04-23,21.428571428571427,2241,35540419,0.07844080846968238,21.571428571428573
Canada,2020-04-24,21.142857142857142,2402,35540419,0.07184292726461394,21.714285714285715
Canada,2020-04-25,20.857142857142858,2571,35540419,0.07035803497085769,21.714285714285715
Canada,2020-04-26,20.714285714285715,2687,35540419,0.045118630882925004,21.857142857142858
Canada,2020-04-27,20.571428571428573,2841,35540419,0.05731298846296995,21.857142857142858
Canada,2020-04-28,19.571428571428573,2983,35540419,0.04998240056318193,21.857142857142858
Canada,2020-04-29,19.285714285714285,3155,35540419,0.057660073751257146,21.857142857142858
Canada,2020-04-30,19.142857142857142,3310,35540419,0.04912836767036444,22.0
Canada,2020-05-01,18.857142857142858,3537,35540419,0.06858006042296072,22.0
Canada,2020-05-02,18.857142857142858,3684,35540419,0.04156064461407971,21.857142857142858
Switzerland,2020-02-15,-1.0,0,8183800,,
Switzerland,2020-02-16,-1.0,0,8183800,,
Switzerland,2020-02-17,-0.3333333333333333,0,8183800,,
Switzerland,2020-02-18,0.0,0,8183800,,
Switzerland,2020-02-19,0.2,0,8183800,,
Switzerland,2020-02-20,0.16666666666666666,0,8183800,,
Switzerland,2020-02-21,0.2857142857142857,0,8183800,,
Switzerland,2020-02-22,0.14285714285714285,0,8183800,,
Switzerland,2020-02-23,0.14285714285714285,0,8183800,,
Switzerland,2020-02-24,0.0,0,8183800,,
Switzerland,2020-02-25,0.0,0,8183800,,
Switzerland,2020-02-26,0.14285714285714285,0,8183800,,
Switzerland,2020-02-27,0.42857142857142855,0,8183800,,
Switzerland,2020-02-28,0.5714285714285714,0,8183800,,
Switzerland,2020-02-29,1.1428571428571428,0,8183800,,
Switzerland,2020-03-01,1.4285714285714286,0,8183800,,
Switzerland,2020-03-02,1.8571428571428572,0,8183800,,
Switzerland,2020-03-03,2.0,0,8183800,,
Switzerland,2020-03-04,1.8571428571428572,0,8183800,,
Switzerland,2020-03-05,2.0,1,8183800,inf,
Switzerland,2020-03-06,2.142857142857143,1,8183800,0.0,
Switzerland,2020-03-07,2.2857142857142856,1,8183800,0.0,
Switzerland,2020-03-08,2.142857142857143,2,8183800,1.0,
Switzerland,2020-03-09,2.142857142857143,2,8183800,0.0,-1.0
Switzerland,2020-03-10,2.4285714285714284,3,8183800,0.5,-1.0
Switzerland,2020-03-11,2.7142857142857144,4,8183800,0.33333333333333326,-0.3333333333333333
Switzerland,2020-03-12,2.857142857142857,4,8183800,0.0,0.0
Switzerland,2020-03-13,3.142857142857143,11,8183800,1.75,0.2
Switzerland,2020-03-14,3.857142857142857,13,8183800,0.18181818181818188,0.16666666666666666
Switzerland,2020-03-15,4.571428571428571,14,8183800,0.07692307692307687,0.2857142857142857
Switzerland,2020-03-16,5.571428571428571,14,8183800,0.0,0.14285714285714285
Switzerland,2020-03-17,7.428571428571429,27,8183800,0.9285714285714286,0.14285714285714285
Switzerland,2020-03-18,9.571428571428571,28,8183800,0.03703703703703698,0.0
Switzerland,2020-03-19,12.0,41,8183800,0.4642857142857142,0.0
Switzerland,2020-03-20,14.714285714285714,54,8183800,0.3170731707317074,0.14285714285714285
Switzerland,2020-03-21,16.285714285714285,75,8183800,0.38888888888888884,0.42857142857142855
Switzerland,2020-03-22,17.714285714285715,98,8183800,0.30666666666666664,0.5714285714285714
Switzerland,2020-03-23,19.428571428571427,120,8183800,0.22448979591836737,1.1428571428571428
Switzerland,2020-03-24,20.428571428571427,122,8183800,0.016666666666666607,1.4285714285714286
Switzerland,2020-03-25,21.142857142857142,153,8183800,0.25409836065573765,1.8571428571428572
Switzerland,2020-03-26,21.571428571428573,191,8183800,0.24836601307189543,2.0
Switzerland,2020-03-27,21.857142857142858,231,8183800,0.2094240837696335,1.8571428571428572
Switzerland,2020-03-28,21.571428571428573,264,8183800,0.1428571428571428,2.0
Switzerland,2020-03-29,21.571428571428573,300,8183800,0.13636363636363646,2.142857142857143
Switzerland,2020-03-30,21.714285714285715,359,8183800,0.19666666666666677,2.2857142857142856
Switzerland,2020-03-31,21.571428571428573,433,8183800,0.20612813370473537,2.142857142857143
Switzerland,2020-04-01,21.428571428571427,488,8183800,0.12702078521939963,2.142857142857143
Switzerland,2020-04-02,21.285714285714285,536,8183800,0.09836065573770503,2.4285714285714284
Switzerland,2020-04-03,21.142857142857142,591,8183800,0.10261194029850751,2.7142857142857144
Switzerland,2020-04-04,21.142857142857142,666,8183800,0.12690355329949243,2.857142857142857
Switzerland,2020-04-05,20.714285714285715,715,8183800,0.07357357357357364,3.142857142857143
Switzerland,2020-04-06,20.428571428571427,765,8183800,0.06993006993007,3.857142857142857
Switzerland,2020-04-07,20.142857142857142,821,8183800,0.07320261437908493,4.571428571428571
Switzerland,2020-04-08,19.857142857142858,895,8183800,0.09013398294762487,5.571428571428571
Switzerland,2020-04-09,19.571428571428573,948,8183800,0.05921787709497206,7.428571428571429
Switzerland,2020-04-10,20.857142857142858,1002,8183800,0.05696202531645578,9.571428571428571
Switzerland,2020-04-11,20.571428571428573,1036,8183800,0.03393213572854292,12.0
Switzerland,2020-04-12,20.428571428571427,1106,8183800,0.06756756756756754,14.714285714285714
Switzerland,2020-04-13,21.714285714285715,1138,8183800,0.02893309222423146,16.285714285714285
Switzerland,2020-04-14,21.714285714285715,1174,8183800,0.03163444639718804,17.714285714285715
Switzerland,2020-04-15,21.714285714285715,1239,8183800,0.055366269165247006,19.428571428571427
Switzerland,2020-04-16,21.714285714285715,1281,8183800,0.03389830508474567,20.428571428571427
Switzerland,2020-04-17,20.0,1327,8183800,0.03590944574551136,21.142857142857142
Switzerland,2020-04-18,20.0,1368,8183800,0.030896759608138646,21.571428571428573
Switzerland,2020-04-19,20.0,1393,8183800,0.018274853801169666,21.857142857142858
Switzerland,2020-04-20,18.571428571428573,1429,8183800,0.025843503230437825,21.571428571428573
